Ativo,Valor_1,Valor_2,Valor_3,Valor_4,Valor_5,Valor_6,Valor_7,Valor_8,Valor_9,Valor_10,Valor_11,Valor_12,Valor_13,Valor_14,Valor_15,Valor_16,Valor_17,Valor_18,Valor_19,Valor_20,Valor_21,Valor_22,Valor_23
FESA3,13.64,60,13.44,1.24,119.38,-6.34,-19.658921075045,11.82,9.294988879575,-21.362192220178,13.729384545565,16.153845563156,9.23,"3,02 Bilhões","310,80 Milhões","2,28 Bilhões",7.02,34.73,"838,72 Milhões",0.1,4.1607002669754,4.09,Materiais Básicos
FESA4,13.64,80,7.88,0.73,75.2,-3.88,-14.639200666817,6.93,10.0337331694,44.786914421356,13.729384545565,98.11521710772,9.23,"3,02 Bilhões","310,80 Milhões","2,28 Bilhões",7.02,34.73,"838,72 Milhões",0.1,5.7982101112588,7.46,Materiais Básicos
SHUL4,13.43,100,7.26,1.32,230.82,-1.64,-11.100427887708,5.41,5.1771912033333,-4.3033049291442,8.3280399854948,53.937892523009,18.15,"5,26 Bilhões","266,34 Milhões","1,98 Bilhão",13.55,13.43,"877,54 Milhões",0.57,4.2824937470139,7.67,Bens Industriais
TIMS3,13.33,80,13.99,1.96,97.1,11.21,23.226659973052,19.84,15.468904846667,-22.031729603493,17.963713424568,-9.4570895939113,14.03,"48,03 Bilhões","3,43 Bilhões","25,75 Bilhões",8.32,13.23,"5,33 Bilhões",0.12,4.9313102189976,8.43,Telecomunicações
POMO4,13.18,100,7.16,2.05,334.75,10.12,10.294934826944,7.15,5.1033333333333,-28.624708624709,8.8614332926452,23.936129967066,28.66,"7,53 Bilhões","1,15 Bilhão","8,62 Bilhões",19.14,66.15,"1,76 Bilhão",0.78,4.8940164976514,9.35,Bens Industriais
POMO3,13.18,100,5.72,1.64,279.77,13.69,18.471754171395,5.71,5.1033333333333,-10.624635143025,8.8614332926452,55.191476228462,28.66,"7,53 Bilhões","1,15 Bilhão","8,62 Bilhões",19.14,66.15,"1,76 Bilhão",0.78,6.0047858909106,11.62,Bens Industriais
WIZC3,12.96,90,6.45,1.84,4.99,19.14,8.6018259124576,6.83,9.3579460419,37.012387143485,9.4065668551284,37.724258493827,28.54,"1,09 Bilhão","313,58 Milhões","1,31 Bilhão",10.21,9.46,"438,52 Milhões",0.68,6.9832864972632,3.6,Financeiro
TGMA3,12.9,90,8.44,2.42,153.7,1.23,53.009498998153,35.34,24.284214466667,-31.284056404451,37.125469693998,5.0522628579457,28.62,"2,33 Bilhões","276,83 Milhões","2,14 Bilhões",16.17,30.37,"339,20 Milhões",0.21,5.5641273257646,7.42,Bens Industriais
CPLE3,12.73,80,11.69,1.31,238.78,20.4,44.724329565901,11.54,11.963518733333,3.6700063547054,14.008666960136,21.392261352998,11.2,"36,02 Bilhões","2,93 Bilhões","23,13 Bilhões",4.22,-5.6,"6,06 Bilhões",0.72,8.6169669783832,6.42,Utilidade Pública
CPLE6,12.73,80,12.66,1.42,249.99,17.77,41.641174030934,12.49,13.1600276,5.3645124099279,14.008666960136,12.159062931433,11.2,"36,02 Bilhões","2,93 Bilhões","23,13 Bilhões",4.22,-5.6,"6,06 Bilhões",0.72,8.70702325792,6.53,Utilidade Pública
CPLE5,12.73,60,13.58,1.52,184.75,38.63,-24.683038038089,13.4,15.287466433333,14.085570398007,14.008666960136,4.5422907472836,11.2,"36,02 Bilhões","2,93 Bilhões","23,13 Bilhões",4.22,-5.6,"6,06 Bilhões",0.72,4.7660621781057,6.09,Utilidade Pública
CASN3,12.46,60,37.39,4.02,-44.69,0.05,-8.5170910125845,8.73523967,0.36437266666667,-95.828704415311,3.3510819148448,-61.637206974943,10.75,"7,67 Bilhões","243,03 Milhões","1,95 Bilhão",11.27,16.65,"452,19 Milhões",1.08,0.28162539888693,0.55,Utilidade Pública
CPFE3,12.37,70,8.86,2.12,140.19,15.45,29.495504795323,41,47.947233973333,16.94447310569,44.851078582348,9.3928745910927,23.97,"47,24 Bilhões","5,62 Bilhões","43,12 Bilhões",6.89,8.69,"4,05 Bilhões",1.27,9.0614253618854,6.96,Utilidade Pública
EQMA3B,12.37,70,5.31,1,-44.87,2.08,7.6414905035705,24.6,-100,50.581992843303,105.6178570866,18.85,"4,04 Bilhões","760,32 Milhões","6,15 Bilhões","633,12 Milhões",0.88,10.95,10.95,Utilidade Pública,,,
ENMT4,12.15,50,17.42,4.36,272.2,3.08,4.9136570676506,79.99,53.7258574672,-32.834282451306,43.544563380519,-45.562491085737,25.01,"16,96 Bilhões","1,01 Bilhão","8,28 Bilhões",10.18,8.2,"1,49 Bilhão",1.83,3.6288713338939,5.1,Utilidade Pública
ENMT3,12.15,50,15.81,3.95,259.32,-5.71,-9.6305249964694,72.6,55.975626300533,-22.898586362902,43.544563380519,-40.021262561269,25.01,"16,96 Bilhões","1,01 Bilhão","8,28 Bilhões",10.18,8.2,"1,49 Bilhão",1.83,3.6198613936305,3.82,Utilidade Pública
HYPE3,12.08,60,19.38,1.34,4.65,23.94,-17.502168000717,24.75,18.1287,-26.752727272727,23.1011688016,-6.6619442359596,6.89,"15,68 Bilhões","800,82 Milhões","6,70 Bilhões",10.37,-9.17,"1,74 Bilhão",0.79,3.9756059421727,4.26,Saúde
OFSA3,11.92,40,9.96,1.94,7.74,0.31,10.527443208464,22.8,10.477463233333,-54.04621388889,24.6366495287,8.0554803890351,19.44,"1,23 Bilhão","123,53 Milhões","1,04 Bilhão",7.25,6.61,"148,50 Milhões",0.55,2.4661615664027,3.27,Saúde
ITUB3,11.84,100,8.75,1.82,190.08,18.17,41.702388005326,33.88,25.18282,-25.67054309327,40.298247480505,18.944059859814,20.77,"388,73 Bilhões","42,80 Bilhões","352,85 Bilhões",15.22,23.22,"38,89 Bilhões",5.4154514972093,7.72,Financeiro,
ITUB4,11.84,100,9.88,2.05,200.69,16.82,36.445185874275,38.26,25.42591,-33.544406691061,40.298247480505,5.3273588094746,20.77,"388,73 Bilhões","42,80 Bilhões","352,85 Bilhões",15.22,23.22,"38,89 Bilhões",4.8173577107677,6.86,Financeiro,
CGAS3,11.79,70,9.47,11.71,32.81,0.38,25.325120718166,125.54,191.5772236508,52.60253596527,56.553620573753,-54.951712144533,123.69,"16,71 Bilhões","1,76 Bilhão","14,89 Bilhões",12.36,8.83,"1,14 Bilhão",5.98,8.6117460195357,7.91,Utilidade Pública
CGAS5,11.79,70,9.66,11.94,22.93,-1.14,20.986220638836,128,210.8349051647,64.714769659922,56.553620573753,-55.817483926755,123.69,"16,71 Bilhões","1,76 Bilhão","14,89 Bilhões",12.36,8.83,"1,14 Bilhão",5.98,9.4625633513053,8.53,Utilidade Pública
IRBR3,11.72,40,5.55,0.77,-76.99,3.02,35.990823057069,47.42,34.300038,-27.667570645297,109.07094021782,130.01041800468,13.82,"3,90 Bilhões","703,02 Milhões","6,00 Bilhões",-6.7,"4,60 Bilhões",0,0.3176635207824,Financeiro,,
UNIP6,11.55,90,10.66,2.62,427.4,15.66,27.739046491342,61.3,133.9549849254,118.52362956835,55.033342166363,-10.222932844432,24.57,"6,68 Bilhões","651,57 Milhões","5,64 Bilhões",7.82,11.97,"1,48 Bilhão",0.93,9.3161848037593,8.58,Materiais Básicos
