Ativo,Valor_1,Valor_2,Valor_3,Valor_4,Valor_5,Valor_6,Valor_7,Valor_8,Valor_9,Valor_10,Valor_11,Valor_12,Valor_13,Valor_14,Valor_15,Valor_16,Valor_17,Valor_18,Valor_19,Valor_20,Valor_21,Valor_22,Valor_23
CEEB6,"11,00 Bilhões",60,8.65,2.02,35.68,44.721923989595,79.204221857,77.103788905477,68.764783864999,53.76079052636,23.39,11.21,"1,76 Bilhão","16,40 Bilhões",7.76,7.57,"796,00 Milhões",1.96,9.528842959789,3.03,Utilidade Pública,,
GGPS3,"10,66 Bilhões",60,16.01,2.89,11.11,-16.005247936493,15.8,4.5366670416667,-71.286917457806,11.028213817296,-30.201178371544,18.07,4.21,"675,37 Milhões","15,81 Bilhões","3,11 Bilhões",1.52,1.2180445611325,2.07,Bens Industriais,,,
ALUP3,"10,39 Bilhões",50,9.36,1.24,46.14,9.17,15.993442242701,10.7,7.13333,-33.333364485981,14.860905086838,38.886963428393,13.26,26.72,"1,94 Bilhão","4,23 Bilhões",-7.18,-1.13,"3,68 Bilhões",1.48,4.3048742423661,2.81,Utilidade Pública
ALUP4,"10,39 Bilhões",50,8.84,1.17,108.37,6.96,11.517308268597,10.1,6.73333,-33.333366336634,14.860905086838,47.137674127109,13.26,26.72,"1,94 Bilhão","4,23 Bilhões",-7.18,-1.13,"3,68 Bilhões",1.48,4.2555416047031,2.94,Utilidade Pública
ALUP11,"10,39 Bilhões",60,9.01,1.2,83.27,8.65,12.097715679635,30.89,21.400000033333,-30.721916369916,44.656488890194,44.566166688877,13.26,26.72,"1,94 Bilhão","4,23 Bilhões",-7.18,-1.13,"3,68 Bilhões",1.48,4.2898026924432,2.85,Utilidade Pública
CYRE3,"10,34 Bilhões",70,6.05,1.11,150.2,9.6,37.147150247452,26.92,16.526958441667,-38.607138032441,49.376550608563,83.419578783666,18.28,20.48,"2,00 Bilhões","8,35 Bilhões",16.89,1.8,"3,01 Bilhões",0.64,4.9129844734623,4.05,Consumo Cíclico
BPAN4,"10,11 Bilhões",50,14.09,1.36,73.84,9.48,-19.979919678715,7.97,3.8780274665333,-51.342189880385,8.6839507138168,8.9579763339624,9.61,4.78,"725,31 Milhões","15,01 Bilhões",9.37,2.04,"4,40 Milhões",3.376244672082,3.14,Financeiro,
AURE3,"10,05 Bilhões",30,1728.36,0.76,-53.84,21.95,-18.837076416037,9.57,14.820961083333,54.868976837335,1.685081600398,-82.392041793124,0.04,0.06,"72,25 Milhões","9,61 Bilhões","6,16 Bilhões",1.97,9.2597734986669,0.6,Utilidade Pública,,
SAPR3,"9,49 Bilhões",80,3.88,0.78,55.32,10.23,17.471865585498,6.25,4.7939110333333,-23.297423466667,16.980901036164,171.69441657862,20.21,34.97,"2,37 Bilhões","6,96 Bilhões",7.7,18.96,"1,85 Bilhão",0.55,5.3242465122224,4.75,Utilidade Pública
SAPR4,"9,49 Bilhões",90,3.91,0.79,67.45,10.54,12.669864003253,6.29,5.27330414,-16.163686168521,16.980901036164,169.96663014569,20.21,34.97,"2,37 Bilhões","6,96 Bilhões",7.7,18.96,"1,85 Bilhão",0.55,5.7985978224301,5.17,Utilidade Pública
SAPR11,"9,49 Bilhões",90,3.9,0.79,74.97,10.41,14.173250253419,31.4,25.887125366667,-17.556925583863,84.925835291741,170.46444360427,20.21,34.97,"2,37 Bilhões","6,96 Bilhões",7.7,18.96,"1,85 Bilhão",0.55,5.8050889245,5.06,Utilidade Pública
CSMG3,"9,40 Bilhões",80,6.74,1.13,164.68,23.49,26.918544600352,24.71,33.909860730333,37.231326306487,42.447455754144,71.782500016771,16.8,17.26,"1,39 Bilhão","8,08 Bilhões",8.61,11.29,"704,58 Milhões",0.72,10.865745530843,6.98,Utilidade Pública
MRSA3B,"9,39 Bilhões",80,7.12,1.27,-34.33,5.43,3.3235997699901,28.95,8.2801296666667,-71.398515831894,45.683632189221,57.801838304736,17.84,19.59,"1,38 Bilhão","7,06 Bilhões",14.38,26.29,"3,71 Bilhões",1.07,1.6761654425089,3.29,Bens Industriais
MRSA5B,"9,39 Bilhões",80,6.38,1.14,76.08,-0.23,-3.787116655286,25.95,9.1081426666667,-64.901184328837,45.683632189221,76.044825391988,17.84,19.59,"1,38 Bilhão","7,06 Bilhões",14.38,26.29,"3,71 Bilhões",1.07,2.0070105695978,4.04,Bens Industriais
MRSA6B,"9,39 Bilhões",80,6.38,1.14,0.58,-0.01,0.73632487509985,25.95,9.1081426666667,-64.901184328837,45.683632189221,76.044825391988,17.84,19.59,"1,38 Bilhão","7,06 Bilhões",14.38,26.29,"3,71 Bilhões",1.07,2.0271369326622,4.04,Bens Industriais
AZZA3,"9,12 Bilhões",90,23.6,1.17,17.33,60.04,-9.6826152290573,44.17,18.9106625293,-57.186636791261,39.880258273988,-9.7118898030609,4.95,3.86,"384,81 Milhões","10,00 Bilhões",44.45,51.27,"1,10 Bilhão",0.42,2.0255908813168,2.48,Consumo Cíclico
CURY3,"8,73 Bilhões",80,12.09,7.7,9.36,66.735184564135,29.9,20.890763276167,-30.131226501114,14.70329044806,-50.825115558328,63.68,16.77,"778,41 Milhões","4,31 Bilhões",30.33,422.44,"1,54 Bilhão",1.13,7.0738175551117,4.93,Consumo Cíclico,
BRAV3,"8,62 Bilhões",30,55.93,0.77,1.42,-39.766461239053,18.57,6.4166863215,-65.44595411147,13.354718267339,-28.084446594836,1.38,1.61,"149,37 Milhões","9,59 Bilhões",115.95,"4,37 Bilhões",1.59,1.6369097758929,2.13,"Petróleo, Gás e Biocombustíveis",,
GOAU3,"8,61 Bilhões",50,7.83,0.45,206.26,2.09,-19.599136523544,8.8,19.666666666667,123.48484848485,22.21296918469,152.42010437148,5.74,1.64,"3,31 Bilhões","68,19 Bilhões",9.25,6.79,"6,89 Bilhões",0.75,10.556231942922,3.83,Materiais Básicos
GOAU4,"8,61 Bilhões",60,7.64,0.44,165.97,3.49,-20.951785714807,8.59,19.666666666667,128.94838960031,22.21296918469,158.59102659709,5.74,1.64,"3,31 Bilhões","68,19 Bilhões",9.25,6.79,"6,89 Bilhões",0.75,10.130795088813,3.94,Materiais Básicos
EKTR3,"8,61 Bilhões",60,7.85,3.2,370.07,-0.37,6.9989907668388,37.72,78.009071454667,106.81089993284,35.683609682878,-5.3987017951273,40.74,9.89,"931,00 Milhões","9,41 Bilhões",6.61,9.48,"714,00 Milhões",3.16,12.88986237943,11.74,Utilidade Pública
EKTR4,"8,61 Bilhões",60,10.51,4.28,391.46,0.02,41.57062369821,50.5,68.063297366667,34.778806666667,35.683609682878,-29.339386766578,40.74,9.89,"931,00 Milhões","9,41 Bilhões",6.61,9.48,"714,00 Milhões",3.16,10.176520159189,9.56,Utilidade Pública
BNBR3,"8,59 Bilhões",90,3.93,0.61,70.36,3.57,-9.5523840510998,99.44,72.961631156333,-26.62748274705,304.88242979877,206.5993863624,15.47,25.45,"2,18 Bilhões","8,58 Bilhões",16.8,16.46,"1,63 Bilhão",5.0185691619236,6.32,Financeiro,
SLCE3,"8,34 Bilhões",70,11.16,1.7,113.92,-6.65,0.80385852090032,18.81,16.4789113578,-12.392815748006,20.526007892428,9.1228489762254,15.21,8.64,"763,48 Milhões","8,64 Bilhões",17.42,8.36,"1,25 Bilhão",1.29,4.7595842622009,2.89,Consumo não Cíclico
MDIA3,"8,31 Bilhões",60,14.83,1.04,-19.48,-2.62,-28.337387088113,24.52,13.578109833333,-44.62434815117,29.518193542288,20.384149846199,7.04,5.76,"560,42 Milhões","9,73 Bilhões",6.06,-6.01,"2,29 Bilhões",0.29,2.0720027095955,2.25,Consumo não Cíclico
AURA33,"8,00 Bilhões",40,-15.03,9.96,-2.42,168.3655951648,36.83,18.96541811,-48.50551694271,-100,-66.27,-15.14,"-532,26 Milhões","3,52 Bilhões",17.49,"1,14 Bilhão",3.34,7.343578472441,6.72,Materiais Básicos,,,
BRKM3,"7,93 Bilhões",30,-0.93,-2.04,-48.26,4.95,-46.142359382777,10.82,30.784653333333,184.51620455945,-100,-219,-11.75,"-10,03 Bilhões","78,95 Bilhões",6.16,"13,03 Bilhões",-11.6,3.9995117675013,Materiais Básicos,,,
BRKM6,"7,93 Bilhões",30,-0.59,-1.28,-63.12,-9.79,-57.079924480806,6.82,2.0201066666667,-70.379667644183,-100,-219,-11.75,"-10,03 Bilhões","78,95 Bilhões",6.16,"13,03 Bilhões",-11.6,0.36300209643606,Materiais Básicos,,,
